Student_ID,Age,Gender,Score_ID,High_School_GPA,SAT_Score,University_ID,University_Ranking,Uni_score,Field_of_Study,Internship_ID,Internships_Completed,Carrer metrics_ID,Projects_Completed,Certifications,Years_to_Promotion,Job_Offers,skill_ID,Soft_Skills_Score,Networking_Score,Job_ID,Starting_Salary,Career_Satisfaction,Current_Job_Level,Work_Life_Balance,Entrepreneur_ID,Entrepreneurship
S02378,23,Male,2378,3.23,1060,2378,685,2.94,Medicine,2378,1,2378,7,3,5,0,2378,4,10,2378,58000,10,Mid,8,2378,No
S02379,22,Female,2379,2.38,1132,2379,541,2.36,Medicine,2379,4,2379,4,4,4,4,2379,8,3,2379,59700,3,Senior,3,2379,No
S02380,20,Male,2380,2.57,1390,2380,297,3.19,Computer Science,2380,1,2380,7,1,1,1,2380,2,5,2380,57200,4,Entry,8,2380,No
S02381,29,Male,2381,2.95,1210,2381,56,3.39,Computer Science,2381,3,2381,9,4,5,5,2381,1,9,2381,53500,4,Mid,6,2381,No
S02382,24,Female,2382,3.91,1550,2382,472,2.94,Medicine,2382,0,2382,7,1,2,0,2382,1,2,2382,51800,6,Entry,9,2382,No
S02383,28,Female,2383,2.49,1126,2383,16,2.2,Mathematics,2383,3,2383,8,0,5,2,2383,2,6,2383,46100,9,Mid,1,2383,Yes
S02384,27,Male,2384,3.46,1172,2384,652,2.94,Engineering,2384,0,2384,0,3,1,0,2384,6,8,2384,72200,5,Mid,9,2384,No
S02385,26,Male,2385,2.88,1216,2385,66,2.16,Engineering,2385,0,2385,2,0,4,3,2385,8,3,2385,51400,8,Mid,8,2385,No
S02386,26,Female,2386,2.6,985,2386,958,3.36,Engineering,2386,3,2386,5,3,1,2,2386,3,2,2386,86100,5,Entry,10,2386,No
S02387,26,Female,2387,2.91,1190,2387,659,3.58,Engineering,2387,3,2387,3,5,3,2,2387,6,1,2387,64200,6,Senior,8,2387,No
S02388,19,Female,2388,2.14,1368,2388,670,3.92,Medicine,2388,0,2388,7,5,1,0,2388,8,1,2388,51700,6,Entry,8,2388,No
S02389,20,Male,2389,3.6,1477,2389,912,2.3,Mathematics,2389,1,2389,9,5,1,3,2389,9,4,2389,36200,4,Mid,10,2389,No
S02390,24,Female,2390,2.49,1546,2390,472,3.06,Business,2390,1,2390,0,0,1,2,2390,8,6,2390,58400,10,Mid,7,2390,No
S02391,22,Male,2391,3.45,1303,2391,909,3.14,Arts,2391,1,2391,4,5,2,5,2391,7,7,2391,37500,10,Mid,3,2391,Yes
S02392,19,Male,2392,2.14,1326,2392,581,3.84,Arts,2392,2,2392,3,4,2,4,2392,4,8,2392,40100,5,Entry,6,2392,No
S02393,20,Female,2393,3.91,1274,2393,23,3.25,Arts,2393,0,2393,0,5,1,3,2393,3,8,2393,44600,4,Mid,10,2393,No
S02394,27,Female,2394,2.39,1466,2394,702,2.29,Arts,2394,2,2394,9,0,3,3,2394,7,10,2394,30800,2,Mid,8,2394,No
S02395,23,Female,2395,3.77,1151,2395,760,2.87,Medicine,2395,2,2395,5,3,3,5,2395,1,1,2395,76400,2,Entry,8,2395,No
S02396,24,Male,2396,3.62,1432,2396,486,3.31,Business,2396,0,2396,9,2,5,5,2396,7,8,2396,32000,8,Entry,4,2396,No
S02397,26,Male,2397,3.94,1206,2397,415,3.4,Medicine,2397,2,2397,2,3,1,0,2397,6,10,2397,54100,4,Entry,8,2397,No
S02398,18,Male,2398,2.96,1329,2398,821,3.73,Business,2398,0,2398,4,2,5,0,2398,3,1,2398,38100,9,Senior,8,2398,No
S02399,28,Other,2399,3.45,1574,2399,888,2.36,Medicine,2399,4,2399,5,4,4,0,2399,3,3,2399,28500,6,Mid,1,2399,Yes
S02400,24,Male,2400,2.74,1163,2400,657,3.9,Mathematics,2400,4,2400,3,3,3,3,2400,2,5,2400,46600,5,Mid,5,2400,Yes
S02401,25,Male,2401,2.37,967,2401,896,2.12,Computer Science,2401,0,2401,9,0,4,1,2401,1,10,2401,47900,7,Senior,7,2401,No
S02402,29,Male,2402,2.89,1006,2402,305,3.97,Business,2402,0,2402,9,4,4,0,2402,5,10,2402,72800,6,Entry,8,2402,No
S02403,20,Female,2403,2.33,1299,2403,177,3.72,Arts,2403,0,2403,5,3,1,1,2403,7,8,2403,56200,4,Mid,9,2403,No
S02404,21,Male,2404,3.96,1478,2404,195,3.32,Business,2404,1,2404,6,4,3,2,2404,7,8,2404,53200,10,Mid,6,2404,No
S02405,27,Female,2405,2.19,1098,2405,922,3.47,Law,2405,0,2405,1,2,5,4,2405,6,6,2405,61400,9,Executive,10,2405,No
S02406,23,Male,2406,3.18,1091,2406,13,2.15,Engineering,2406,3,2406,6,4,4,5,2406,10,4,2406,45800,6,Entry,5,2406,Yes
S02407,27,Female,2407,3.25,1413,2407,876,2.08,Business,2407,4,2407,6,0,1,4,2407,6,4,2407,40800,3,Entry,8,2407,No
S02408,24,Male,2408,3.08,1341,2408,166,2.2,Law,2408,4,2408,1,3,2,1,2408,7,8,2408,40100,4,Entry,6,2408,No
S02409,21,Female,2409,3.32,900,2409,150,2.17,Engineering,2409,0,2409,2,2,3,5,2409,8,3,2409,39200,4,Entry,2,2409,No
S02410,25,Female,2410,2.23,1257,2410,341,3.09,Law,2410,4,2410,2,4,2,3,2410,5,8,2410,54400,8,Mid,9,2410,Yes
S02411,22,Male,2411,3.11,1014,2411,925,2.43,Engineering,2411,0,2411,0,1,5,4,2411,1,4,2411,28100,5,Entry,9,2411,No
S02412,18,Other,2412,2.57,1499,2412,557,3.72,Computer Science,2412,0,2412,0,2,5,1,2412,7,10,2412,46500,8,Entry,1,2412,No
S02413,21,Male,2413,3.88,1096,2413,174,2.89,Business,2413,4,2413,9,2,5,0,2413,2,9,2413,69900,8,Executive,9,2413,No
S02414,20,Female,2414,3.52,1503,2414,167,3.39,Law,2414,4,2414,5,0,3,1,2414,5,2,2414,54600,6,Executive,5,2414,No
S02415,26,Female,2415,3.95,1173,2415,709,3.31,Mathematics,2415,3,2415,8,0,4,2,2415,7,10,2415,48500,5,Entry,9,2415,Yes
S02416,25,Male,2416,2.08,1059,2416,718,2.64,Computer Science,2416,2,2416,8,4,1,5,2416,7,1,2416,42100,2,Mid,5,2416,No
S02417,18,Male,2417,2.57,1072,2417,594,2.49,Arts,2417,3,2417,0,1,4,1,2417,9,4,2417,37100,1,Senior,10,2417,Yes
S02418,28,Male,2418,2.39,1444,2418,580,2.68,Business,2418,3,2418,6,2,3,0,2418,5,9,2418,68900,7,Entry,6,2418,No
S02419,23,Male,2419,2.02,1357,2419,97,3.59,Medicine,2419,4,2419,5,4,2,1,2419,6,7,2419,51500,10,Entry,9,2419,No
S02420,26,Male,2420,2.48,1484,2420,679,3.17,Medicine,2420,3,2420,3,5,1,0,2420,10,9,2420,42400,10,Entry,7,2420,No
S02421,24,Male,2421,3.36,1332,2421,404,2.51,Medicine,2421,4,2421,2,1,5,5,2421,6,9,2421,45400,7,Entry,4,2421,Yes
S02422,21,Male,2422,2.46,1380,2422,77,3.64,Mathematics,2422,1,2422,8,4,2,0,2422,1,10,2422,36700,2,Mid,6,2422,No
S02423,18,Female,2423,3.02,1354,2423,996,2.11,Law,2423,0,2423,9,2,4,2,2423,10,9,2423,51700,3,Entry,8,2423,No
S02424,29,Male,2424,3.78,1095,2424,237,3.4,Law,2424,2,2424,4,4,1,2,2424,7,9,2424,51600,8,Mid,5,2424,Yes
S02425,19,Male,2425,3.39,1498,2425,708,2.88,Engineering,2425,1,2425,7,0,5,4,2425,10,7,2425,59200,4,Mid,4,2425,No
S02426,29,Female,2426,2.79,1208,2426,291,3.46,Medicine,2426,0,2426,3,0,1,0,2426,7,8,2426,27200,5,Entry,7,2426,No
S02427,22,Male,2427,2.74,1455,2427,136,3.85,Arts,2427,0,2427,3,3,4,0,2427,4,2,2427,52000,7,Entry,3,2427,No
S02428,29,Male,2428,2.91,1393,2428,820,3.5,Law,2428,2,2428,5,1,3,0,2428,4,9,2428,58400,8,Entry,4,2428,Yes
S02429,28,Male,2429,2.35,1338,2429,808,2.88,Mathematics,2429,3,2429,5,5,4,4,2429,6,2,2429,47600,1,Senior,7,2429,No
S02430,22,Female,2430,3.27,1549,2430,889,2.3,Business,2430,0,2430,2,2,3,3,2430,3,8,2430,70200,7,Senior,5,2430,No
S02431,25,Female,2431,2.73,1258,2431,881,3.61,Law,2431,2,2431,1,1,5,2,2431,10,2,2431,59700,3,Entry,1,2431,No
S02432,23,Male,2432,3.7,935,2432,367,2.92,Business,2432,4,2432,8,0,4,2,2432,6,8,2432,66300,5,Entry,6,2432,No
S02433,25,Female,2433,3.51,933,2433,548,2.15,Mathematics,2433,0,2433,1,5,4,0,2433,4,3,2433,33900,1,Mid,9,2433,Yes
S02434,19,Female,2434,3.22,987,2434,902,3.44,Law,2434,0,2434,8,2,4,4,2434,10,2,2434,25000,3,Entry,10,2434,No
S02435,20,Female,2435,2.73,1557,2435,248,2.58,Engineering,2435,3,2435,7,3,4,0,2435,8,6,2435,54300,5,Mid,3,2435,Yes
S02436,23,Female,2436,2.42,915,2436,766,2.1,Engineering,2436,3,2436,9,0,3,2,2436,5,6,2436,25000,1,Mid,4,2436,No
S02437,29,Female,2437,3.55,1320,2437,214,3.81,Engineering,2437,4,2437,6,0,3,5,2437,8,1,2437,41100,2,Mid,10,2437,No
S02438,27,Male,2438,2.97,1452,2438,764,2.97,Arts,2438,0,2438,4,5,2,4,2438,9,7,2438,49600,3,Entry,2,2438,No
S02439,20,Male,2439,2.45,1025,2439,70,2.56,Law,2439,3,2439,2,1,5,1,2439,4,1,2439,61200,8,Senior,3,2439,No
S02440,23,Male,2440,2.39,907,2440,746,3.43,Business,2440,2,2440,1,4,5,2,2440,1,4,2440,51400,5,Entry,5,2440,No
S02441,23,Female,2441,2.33,1371,2441,996,3.77,Mathematics,2441,0,2441,7,1,3,1,2441,10,6,2441,71800,5,Entry,6,2441,No
S02442,19,Female,2442,3.55,1367,2442,329,2,Law,2442,2,2442,1,0,2,3,2442,7,8,2442,39600,3,Entry,2,2442,No
S02443,24,Female,2443,2.46,1409,2443,16,3.38,Mathematics,2443,1,2443,7,1,2,1,2443,7,8,2443,36300,9,Executive,2,2443,No
S02444,29,Other,2444,3.05,1301,2444,487,3.53,Computer Science,2444,4,2444,4,4,4,4,2444,5,10,2444,84000,9,Entry,6,2444,No
S02445,19,Male,2445,2.9,1075,2445,174,2.42,Engineering,2445,3,2445,8,3,2,1,2445,5,7,2445,47700,2,Senior,1,2445,No
S02446,23,Female,2446,3.16,1266,2446,699,2.98,Medicine,2446,1,2446,3,2,5,3,2446,1,5,2446,52000,8,Entry,2,2446,Yes
S02447,18,Female,2447,3.75,1387,2447,806,2.18,Mathematics,2447,3,2447,7,0,1,2,2447,3,6,2447,41500,1,Entry,4,2447,No
S02448,20,Other,2448,3.74,917,2448,737,3.49,Computer Science,2448,1,2448,6,1,3,3,2448,1,8,2448,36800,5,Mid,1,2448,No
S02449,19,Other,2449,2.9,955,2449,274,3.69,Mathematics,2449,3,2449,7,0,4,4,2449,7,3,2449,47600,7,Senior,5,2449,No
S02450,24,Female,2450,2.03,934,2450,524,2.22,Computer Science,2450,4,2450,4,2,2,5,2450,5,6,2450,65700,8,Mid,3,2450,No
S02451,21,Male,2451,2.85,1529,2451,822,3.63,Mathematics,2451,0,2451,1,1,3,5,2451,4,4,2451,46700,8,Entry,10,2451,No
S02452,25,Female,2452,3.21,1472,2452,219,3.54,Engineering,2452,2,2452,6,3,3,1,2452,7,3,2452,25000,6,Senior,1,2452,Yes
S02453,23,Male,2453,3.12,1499,2453,943,2.69,Medicine,2453,1,2453,2,2,3,1,2453,9,3,2453,33500,7,Entry,4,2453,Yes
S02454,29,Female,2454,3.3,1246,2454,513,3.38,Engineering,2454,2,2454,9,4,5,4,2454,6,4,2454,78300,4,Entry,1,2454,No
S02455,27,Female,2455,2.31,931,2455,399,2,Mathematics,2455,2,2455,9,4,4,0,2455,9,6,2455,25000,10,Entry,2,2455,No
S02456,21,Male,2456,3.29,1032,2456,111,3.86,Engineering,2456,3,2456,9,0,1,4,2456,6,1,2456,39100,7,Entry,10,2456,No
S02457,22,Female,2457,2.37,1475,2457,987,3.1,Medicine,2457,0,2457,9,4,4,4,2457,10,2,2457,56600,7,Mid,7,2457,No
S02458,26,Male,2458,3.5,1098,2458,464,3.24,Computer Science,2458,3,2458,1,1,2,3,2458,9,4,2458,57000,9,Mid,1,2458,No
S02459,24,Male,2459,2.68,1155,2459,789,3.33,Computer Science,2459,2,2459,2,4,4,3,2459,6,10,2459,57300,2,Executive,6,2459,No
S02460,27,Male,2460,3.42,1241,2460,641,3.12,Mathematics,2460,4,2460,3,3,5,4,2460,9,9,2460,63400,8,Mid,4,2460,No
S02461,26,Female,2461,2.1,1566,2461,93,3.71,Law,2461,0,2461,9,5,1,2,2461,3,8,2461,46700,9,Entry,6,2461,Yes
S02462,24,Female,2462,2.82,1130,2462,451,3.22,Medicine,2462,0,2462,6,1,4,1,2462,5,10,2462,34700,3,Mid,5,2462,No
S02463,29,Female,2463,3.41,1200,2463,396,3.82,Computer Science,2463,2,2463,9,5,2,4,2463,5,8,2463,46700,8,Entry,6,2463,Yes
S02464,18,Male,2464,2.45,1446,2464,892,3.16,Arts,2464,3,2464,0,0,4,0,2464,10,7,2464,67900,1,Mid,5,2464,No
S02465,29,Female,2465,3.59,925,2465,924,2.34,Engineering,2465,4,2465,5,0,5,1,2465,8,6,2465,25100,10,Entry,2,2465,Yes
S02466,25,Female,2466,3.26,1434,2466,551,3.83,Mathematics,2466,1,2466,5,4,3,2,2466,7,7,2466,43100,5,Entry,10,2466,No
S02467,21,Male,2467,3.18,1552,2467,933,3.36,Arts,2467,3,2467,7,4,5,4,2467,2,6,2467,50300,1,Mid,4,2467,No
S02468,20,Male,2468,2.71,1373,2468,479,3.4,Arts,2468,0,2468,1,0,5,5,2468,2,3,2468,40200,1,Mid,7,2468,Yes
S02469,24,Male,2469,2.96,1286,2469,316,3.97,Law,2469,3,2469,1,1,5,2,2469,7,6,2469,42100,6,Entry,4,2469,Yes
S02470,29,Female,2470,3.19,1184,2470,671,2.15,Law,2470,1,2470,0,2,1,5,2470,10,7,2470,56100,5,Mid,5,2470,No
S02471,20,Female,2471,2.94,1349,2471,698,2.86,Law,2471,4,2471,2,0,4,1,2471,10,6,2471,52000,5,Senior,2,2471,No
S02472,25,Female,2472,3.4,1219,2472,993,2.48,Arts,2472,4,2472,6,3,2,0,2472,4,2,2472,64200,2,Entry,3,2472,No
S02473,23,Male,2473,2.87,1055,2473,353,3.26,Business,2473,1,2473,7,1,3,1,2473,6,6,2473,58300,10,Mid,5,2473,Yes
S02474,22,Female,2474,2.4,1370,2474,768,3.61,Business,2474,1,2474,6,2,3,5,2474,9,2,2474,65500,9,Entry,4,2474,Yes
S02475,21,Male,2475,2.43,1319,2475,239,3.93,Arts,2475,2,2475,8,2,1,5,2475,10,1,2475,40300,5,Mid,3,2475,No
S02476,25,Male,2476,2.01,1012,2476,104,2.91,Engineering,2476,0,2476,7,1,2,1,2476,4,10,2476,89100,3,Mid,2,2476,No
S02477,25,Female,2477,2.6,1550,2477,907,3.57,Mathematics,2477,2,2477,7,0,3,5,2477,7,10,2477,25000,7,Entry,9,2477,No
S02478,29,Male,2478,3.5,1321,2478,878,3.83,Arts,2478,3,2478,1,2,2,4,2478,9,10,2478,62100,6,Entry,2,2478,No
S02479,18,Female,2479,3.59,1497,2479,29,3.37,Mathematics,2479,1,2479,0,3,2,1,2479,1,5,2479,34800,6,Mid,9,2479,No
S02480,26,Male,2480,2.4,1184,2480,89,2.49,Arts,2480,2,2480,5,5,4,4,2480,10,4,2480,25400,5,Senior,4,2480,Yes
S02481,22,Female,2481,3.92,1471,2481,375,3.22,Law,2481,0,2481,6,1,1,4,2481,2,9,2481,75100,4,Entry,10,2481,No
S02482,21,Male,2482,3,953,2482,397,3.94,Mathematics,2482,0,2482,5,4,5,5,2482,9,9,2482,44400,6,Entry,9,2482,Yes
S02483,23,Female,2483,3.83,1504,2483,563,3.98,Law,2483,1,2483,6,5,5,5,2483,5,9,2483,30900,7,Senior,9,2483,No
S02484,23,Male,2484,3.41,1224,2484,364,3.28,Law,2484,2,2484,7,0,3,2,2484,4,3,2484,43900,8,Entry,10,2484,No
S02485,19,Male,2485,3.44,1357,2485,950,3.77,Business,2485,4,2485,1,1,3,5,2485,7,10,2485,39800,2,Entry,5,2485,No
S02486,25,Female,2486,2.17,1164,2486,147,2.4,Arts,2486,1,2486,0,3,1,0,2486,5,3,2486,47600,4,Entry,7,2486,Yes
S02487,24,Male,2487,2.44,1281,2487,314,2.49,Engineering,2487,3,2487,9,5,4,4,2487,1,3,2487,45100,7,Entry,4,2487,No
S02488,18,Female,2488,2.02,1112,2488,548,3.91,Engineering,2488,2,2488,7,5,3,3,2488,9,10,2488,29600,3,Mid,10,2488,No
S02489,22,Other,2489,3.43,1232,2489,796,2.27,Law,2489,2,2489,7,2,3,5,2489,8,5,2489,51000,5,Mid,4,2489,No
S02490,29,Male,2490,2.69,909,2490,452,2.38,Law,2490,1,2490,7,0,2,5,2490,3,6,2490,49800,10,Entry,1,2490,No
S02491,23,Male,2491,3.57,1257,2491,899,2.84,Arts,2491,2,2491,9,0,1,2,2491,10,6,2491,74300,7,Entry,10,2491,No
S02492,21,Female,2492,2.68,1102,2492,506,3.18,Engineering,2492,2,2492,6,1,5,4,2492,3,3,2492,71700,9,Entry,9,2492,No
S02493,19,Other,2493,3.64,957,2493,486,3.21,Arts,2493,3,2493,1,1,1,4,2493,3,2,2493,50100,6,Mid,10,2493,No
S02494,21,Female,2494,2.26,1393,2494,101,2.58,Mathematics,2494,3,2494,3,3,5,2,2494,7,6,2494,56900,2,Senior,8,2494,No
S02495,18,Female,2495,2.35,1409,2495,107,3.84,Business,2495,4,2495,8,4,2,1,2495,2,4,2495,34300,9,Mid,9,2495,Yes
S02496,24,Female,2496,2.68,1122,2496,857,3.83,Arts,2496,3,2496,7,1,4,4,2496,9,9,2496,59900,6,Entry,1,2496,No
S02497,19,Male,2497,2.82,1268,2497,937,2.78,Law,2497,4,2497,3,5,5,0,2497,4,2,2497,91000,10,Entry,2,2497,No
S02498,19,Other,2498,2.7,1591,2498,291,2.87,Computer Science,2498,3,2498,7,1,2,4,2498,7,4,2498,32800,2,Entry,8,2498,No
S02499,26,Other,2499,3.53,1317,2499,349,3.4,Business,2499,4,2499,9,1,4,2,2499,8,2,2499,40800,1,Senior,8,2499,Yes
S02500,22,Male,2500,2.19,1446,2500,617,3.33,Engineering,2500,3,2500,5,3,2,3,2500,5,5,2500,53700,4,Entry,1,2500,No
S02501,19,Male,2501,2.7,1002,2501,733,2.76,Engineering,2501,3,2501,8,2,4,2,2501,8,3,2501,52800,2,Senior,10,2501,No
S02502,28,Male,2502,3.67,1060,2502,588,2.83,Law,2502,1,2502,0,4,3,2,2502,4,4,2502,51700,7,Entry,5,2502,No
S02503,26,Male,2503,2.13,1099,2503,227,2.7,Law,2503,3,2503,5,3,4,0,2503,10,9,2503,39700,7,Entry,6,2503,No
S02504,26,Female,2504,3.88,1059,2504,596,2.47,Business,2504,4,2504,3,1,5,1,2504,2,10,2504,29000,3,Senior,5,2504,Yes
S02505,18,Male,2505,3.97,1594,2505,977,2.92,Law,2505,1,2505,2,2,4,0,2505,3,5,2505,37200,10,Entry,6,2505,No
S02506,28,Male,2506,2.18,1035,2506,588,3.37,Computer Science,2506,4,2506,4,1,1,0,2506,6,9,2506,62500,1,Entry,7,2506,No
S02507,20,Male,2507,2.58,1297,2507,761,3.48,Business,2507,3,2507,9,3,4,4,2507,10,5,2507,80500,2,Entry,10,2507,No
S02508,21,Other,2508,2.74,1291,2508,767,3.56,Law,2508,3,2508,7,0,2,3,2508,6,10,2508,58100,8,Entry,6,2508,Yes
S02509,24,Female,2509,3.55,1005,2509,50,2.75,Mathematics,2509,4,2509,9,1,5,2,2509,7,9,2509,44900,4,Mid,3,2509,No
S02510,27,Male,2510,3.19,1482,2510,868,3.53,Medicine,2510,2,2510,5,2,3,0,2510,4,8,2510,62400,3,Executive,6,2510,No
S02511,21,Male,2511,3.29,1488,2511,970,2.01,Computer Science,2511,1,2511,0,4,3,0,2511,8,1,2511,29600,10,Mid,9,2511,No
S02512,19,Other,2512,3.52,953,2512,722,2.95,Business,2512,1,2512,5,0,2,5,2512,8,3,2512,49500,7,Entry,6,2512,No
S02513,24,Female,2513,2.24,1176,2513,158,3.59,Medicine,2513,3,2513,6,1,3,1,2513,7,5,2513,41100,10,Mid,6,2513,No
S02514,23,Male,2514,3.67,1010,2514,328,3.26,Arts,2514,1,2514,5,1,5,1,2514,3,3,2514,45800,4,Entry,5,2514,No
S02515,20,Male,2515,3.41,1123,2515,745,2.95,Computer Science,2515,4,2515,2,2,2,5,2515,3,10,2515,41500,2,Mid,1,2515,No
S02516,23,Male,2516,3.15,974,2516,883,3.29,Arts,2516,3,2516,8,0,5,3,2516,2,1,2516,33300,3,Entry,5,2516,No
S02517,28,Male,2517,3.78,1405,2517,77,3.81,Medicine,2517,1,2517,9,0,3,2,2517,7,2,2517,75500,4,Entry,1,2517,No
S02518,23,Female,2518,3.4,913,2518,735,3.13,Engineering,2518,0,2518,9,0,3,0,2518,6,2,2518,40700,1,Mid,8,2518,No
S02519,29,Female,2519,2.4,1381,2519,633,3.6,Engineering,2519,1,2519,3,1,1,4,2519,7,4,2519,40600,8,Entry,1,2519,No
S02520,22,Female,2520,2.86,1088,2520,454,3.96,Law,2520,4,2520,4,0,2,5,2520,2,6,2520,49100,8,Mid,8,2520,No
S02521,21,Female,2521,2.99,1263,2521,310,3.41,Engineering,2521,1,2521,4,1,4,1,2521,4,2,2521,53100,5,Senior,4,2521,Yes
S02522,27,Male,2522,2.11,1138,2522,327,3.15,Arts,2522,2,2522,2,1,2,0,2522,1,6,2522,74200,6,Entry,3,2522,No
S02523,29,Female,2523,3.91,1300,2523,508,2.07,Computer Science,2523,2,2523,1,5,5,4,2523,2,1,2523,52600,4,Entry,4,2523,Yes
S02524,18,Female,2524,2.26,1203,2524,853,2.75,Arts,2524,3,2524,7,0,3,0,2524,7,8,2524,58300,3,Mid,2,2524,No
S02525,27,Male,2525,3.39,990,2525,870,3.13,Arts,2525,2,2525,6,3,1,3,2525,5,3,2525,25000,3,Mid,3,2525,No
S02526,23,Male,2526,3.01,1291,2526,107,3.59,Engineering,2526,4,2526,4,4,2,5,2526,10,8,2526,54600,4,Entry,4,2526,No
S02527,19,Female,2527,2.05,1083,2527,241,2.88,Arts,2527,0,2527,0,4,5,3,2527,3,3,2527,38600,6,Entry,9,2527,No
S02528,20,Male,2528,3.85,916,2528,435,3.92,Medicine,2528,0,2528,9,3,1,4,2528,2,1,2528,38900,2,Mid,10,2528,Yes
S02529,25,Male,2529,3.7,911,2529,28,2.54,Business,2529,3,2529,0,0,1,1,2529,3,4,2529,32200,6,Entry,2,2529,No
S02530,27,Female,2530,3.05,1065,2530,704,3.49,Business,2530,3,2530,7,1,1,5,2530,4,3,2530,45000,8,Mid,3,2530,No
S02531,23,Other,2531,2.46,1045,2531,249,2.84,Business,2531,2,2531,3,2,3,3,2531,10,8,2531,55700,9,Entry,4,2531,No
S02532,20,Male,2532,2.24,1181,2532,364,2.97,Law,2532,4,2532,3,3,5,1,2532,10,1,2532,56500,4,Entry,3,2532,No
S02533,24,Female,2533,2.73,1448,2533,725,3.61,Mathematics,2533,2,2533,8,4,1,4,2533,5,9,2533,53000,5,Mid,3,2533,No
S02534,21,Male,2534,2.51,1481,2534,533,2.59,Mathematics,2534,4,2534,1,4,3,5,2534,8,9,2534,40700,8,Entry,9,2534,No
S02535,26,Female,2535,3.01,1068,2535,472,2.19,Engineering,2535,4,2535,4,1,3,4,2535,9,6,2535,39100,10,Entry,5,2535,No
S02536,22,Female,2536,3.93,1069,2536,667,3.04,Mathematics,2536,0,2536,5,4,3,0,2536,2,5,2536,43700,2,Entry,9,2536,No
S02537,20,Female,2537,3.15,1245,2537,539,3.06,Engineering,2537,4,2537,5,4,2,4,2537,3,5,2537,51600,10,Entry,6,2537,No
S02538,19,Male,2538,3.78,1398,2538,589,3.59,Business,2538,1,2538,9,1,3,0,2538,4,6,2538,26500,2,Entry,10,2538,Yes
S02539,28,Female,2539,3.3,1359,2539,818,3.94,Computer Science,2539,4,2539,2,0,5,1,2539,7,7,2539,46100,9,Entry,8,2539,No
S02540,19,Female,2540,2.95,1196,2540,413,2.11,Law,2540,0,2540,9,5,4,5,2540,6,8,2540,44400,6,Entry,1,2540,No
S02541,20,Male,2541,3.71,1041,2541,935,3.18,Business,2541,2,2541,5,4,2,0,2541,6,3,2541,55300,10,Senior,8,2541,No
S02542,19,Male,2542,2.94,1594,2542,569,3.36,Arts,2542,4,2542,9,5,1,5,2542,10,10,2542,92500,9,Mid,1,2542,Yes
S02543,21,Male,2543,3.74,952,2543,631,3.97,Mathematics,2543,1,2543,9,5,3,1,2543,7,1,2543,49800,10,Senior,9,2543,No
S02544,19,Male,2544,2.58,1017,2544,988,3.89,Business,2544,3,2544,4,0,2,3,2544,1,5,2544,50200,7,Entry,3,2544,No
S02545,27,Female,2545,2.26,1264,2545,165,3.42,Mathematics,2545,2,2545,7,2,2,1,2545,8,1,2545,59900,5,Mid,9,2545,No
S02546,26,Male,2546,3.71,1570,2546,989,3.04,Business,2546,3,2546,3,0,5,2,2546,9,2,2546,47000,9,Entry,8,2546,Yes
S02547,19,Male,2547,3.17,1035,2547,576,2.32,Mathematics,2547,1,2547,9,1,1,0,2547,2,8,2547,56500,9,Entry,7,2547,No
S02548,26,Female,2548,3.78,1313,2548,48,2.77,Computer Science,2548,0,2548,9,1,4,3,2548,1,3,2548,69600,2,Entry,1,2548,Yes
S02549,23,Male,2549,3.88,976,2549,662,3.17,Engineering,2549,0,2549,2,1,4,1,2549,4,10,2549,45600,8,Mid,7,2549,Yes
S02550,18,Female,2550,2.11,1456,2550,484,3.45,Mathematics,2550,2,2550,5,4,2,4,2550,2,4,2550,72900,8,Entry,2,2550,No
S02551,21,Male,2551,3,917,2551,158,3.27,Engineering,2551,4,2551,9,3,2,0,2551,6,6,2551,52900,2,Entry,2,2551,Yes
S02552,18,Female,2552,2.75,1302,2552,668,3.43,Arts,2552,4,2552,8,4,1,1,2552,3,8,2552,62000,10,Entry,9,2552,Yes
S02553,23,Female,2553,3.25,1104,2553,151,2.86,Business,2553,3,2553,7,0,2,3,2553,9,1,2553,65400,7,Entry,9,2553,No
S02554,21,Female,2554,3.59,1398,2554,225,3.46,Medicine,2554,0,2554,9,2,3,5,2554,8,2,2554,69900,1,Entry,1,2554,No
S02555,20,Male,2555,2.56,1223,2555,260,2.29,Arts,2555,4,2555,7,2,4,4,2555,7,6,2555,67000,5,Entry,7,2555,Yes
S02556,20,Female,2556,3.11,1494,2556,387,2.33,Mathematics,2556,4,2556,2,2,3,5,2556,7,8,2556,70900,5,Mid,5,2556,No
S02557,26,Male,2557,3.42,1461,2557,256,2.33,Engineering,2557,0,2557,0,5,5,0,2557,7,8,2557,52600,10,Mid,6,2557,No
S02558,23,Male,2558,2.27,1180,2558,61,3.78,Computer Science,2558,0,2558,2,2,2,3,2558,5,3,2558,39500,5,Entry,1,2558,No
S02559,26,Male,2559,3.63,1065,2559,864,2.15,Mathematics,2559,1,2559,2,5,1,4,2559,8,4,2559,51500,2,Entry,6,2559,Yes
S02560,22,Female,2560,3.21,1142,2560,772,3.6,Engineering,2560,3,2560,5,3,5,5,2560,4,10,2560,33900,3,Entry,1,2560,Yes
S02561,19,Male,2561,3.9,1378,2561,833,2.47,Engineering,2561,0,2561,2,2,5,2,2561,5,4,2561,45100,6,Entry,4,2561,No
